"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/build/logs/1650916033_dstat.txt",,,,"Date:","25 Apr 2022 14:47:14 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","156","157","158","int","csw","lis","act","syn","tim","clo"
25-04 14:52:45,0.407,0.313,99.281,0,0,2499035136,107493134336,600727552,23023296512,0,0,0,0,10200,54,0,0,0,3340,6257,12,12,0,0,0
25-04 14:52:46,0.157,0.376,99.467,0,0,2501390336,107490779136,600727552,23023296512,0,0,0,0,8698,66,0,0,0,3322,6322,12,12,0,0,0
25-04 14:52:47,0.565,0.314,99.059,0.063,0,2499059712,107493109760,600727552,23023296512,0,24576,0,5,9180,0,0,0,0,3559,10279,12,12,0,0,0
25-04 14:52:48,0.157,0.251,99.592,0,0,2499051520,107493117952,600727552,23023296512,0,4096,0,1,9300,0,0,0,0,3241,6111,12,12,0,0,0
25-04 14:52:49,0.282,0.220,99.498,0,0,2499018752,107493150720,600727552,23023296512,0,0,0,0,9704,176,0,0,0,3289,6194,12,12,0,0,0
25-04 14:52:50,0.502,0.408,99.090,0,0,2499354624,107492814848,600727552,23023296512,0,0,0,0,9900,0,0,0,0,3950,10497,12,12,0,0,0
25-04 14:52:51,0.188,0.063,99.749,0,0,2498908160,107493261312,600727552,23023296512,0,0,0,0,9484,164,0,0,0,3671,6505,12,12,0,0,0
25-04 14:52:52,0.344,0.250,99.374,0.031,0,2498650112,107493519360,600727552,23023296512,0,12288,0,2,8880,0,0,0,0,3796,6458,12,12,0,0,0
25-04 14:52:53,0.500,0.188,99.312,0,0,2498392064,107493777408,600727552,23023296512,0,0,0,0,9480,0,0,0,0,3701,6423,12,12,0,0,0
25-04 14:52:54,1.034,0.595,98.371,0,0,2497998848,107494162432,600727552,23023296512,0,0,0,0,10086,110,0,0,0,4122,10265,12,12,0,0,0
25-04 14:52:55,0.188,0.282,99.529,0,0,2497748992,107494412288,600727552,23023296512,0,0,0,0,8160,0,0,0,0,3536,6428,12,12,0,0,0
25-04 14:52:56,0.188,0.188,99.623,0,0,2497748992,107494412288,600727552,23023296512,0,0,0,0,9598,66,0,0,0,3579,6390,12,12,0,0,0
25-04 14:52:57,0.472,0.346,99.151,0.031,0,2498461696,107493699584,600727552,23023296512,0,12288,0,2,9660,0,0,0,0,3816,10516,12,12,0,0,0
25-04 14:52:58,0.501,0.344,99.155,0,0,2498125824,107494035456,600727552,23023296512,0,0,0,0,8460,0,0,0,0,3500,6522,12,12,0,0,0
25-04 14:52:59,0.314,0.251,99.436,0,0,2498068480,107494092800,600727552,23023296512,0,0,0,0,10424,176,0,0,0,3313,6352,12,12,0,0,0
25-04 14:53:00,0.126,0.345,99.529,0,0,2498125824,107494035456,600727552,23023296512,0,0,0,0,9060,0,0,0,0,3247,6274,12,12,0,0,0
25-04 14:53:01,0.440,0.377,99.182,0,0,2497867776,107494293504,600727552,23023296512,0,0,0,0,9304,218,0,0,0,3623,10506,12,12,0,0,0
25-04 14:53:02,0.376,0.344,99.218,0.063,0,2497867776,107494293504,600727552,23023296512,0,12288,0,2,9720,0,0,0,0,3315,6290,12,12,0,0,0
25-04 14:53:03,0.157,0.220,99.623,0,0,2497843200,107494318080,600727552,23023296512,0,0,0,0,9600,0,0,0,0,3266,6328,12,12,0,0,0
25-04 14:53:04,0.940,0.533,98.527,0,0,2498945024,107493216256,600727552,23023296512,0,0,0,0,8766,110,0,0,0,4213,10125,12,12,0,0,0
25-04 14:53:05,0.251,0.188,99.561,0,0,2498850816,107493310464,600727552,23023296512,0,0,0,0,9420,0,0,0,0,3700,6515,12,12,0,0,0
25-04 14:53:06,4.344,0.504,95.153,0,0,2187714560,107804446720,600727552,23023296512,0,0,0,0,33785,192325,0,0,0,22773,45365,12,12,0,0,0
25-04 14:53:07,15.883,0.846,83.239,0.031,0,2533957632,107458203648,600727552,23023296512,0,12288,0,2,9678,100054,0,0,0,7621,7781,12,12,0,0,0
25-04 14:53:08,14.125,1.094,84.781,0,0,2663448576,107328712704,600727552,23023296512,0,0,0,0,10026,414,0,0,0,6333,10711,12,12,0,0,0
25-04 14:53:09,12.867,0.406,86.727,0,0,2512986112,107479175168,600727552,23023296512,0,0,0,0,8946,110,0,0,0,5497,6655,12,12,0,0,0
25-04 14:53:10,9.111,0.718,90.172,0,0,2762780672,107229380608,600727552,23023296512,0,0,0,0,17172,6126872,0,0,0,5209,6615,12,12,0,0,0
25-04 14:53:11,3.510,0.470,96.020,0,0,2640850944,107351310336,600727552,23023296512,0,0,0,0,9736,548,0,0,0,4727,10736,12,12,0,0,0
25-04 14:53:12,3.317,0.250,96.402,0.031,0,2657456128,107334705152,600727552,23023296512,0,12288,0,2,6960,0,0,0,0,4334,6571,12,12,0,0,0
25-04 14:53:13,3.442,0.156,96.402,0,0,2675806208,107316355072,600727552,23023296512,0,0,0,0,9360,0,0,0,0,4276,6541,12,12,0,0,0
25-04 14:53:14,3.380,0.125,96.495,0,0,2694877184,107297284096,600727552,23023296512,0,0,0,0,10266,110,0,0,0,4207,6565,12,12,0,0,0
25-04 14:53:15,3.352,0.564,96.084,0,0,2670940160,107321221120,600727552,23023296512,0,0,0,0,8880,0,0,0,0,4466,10704,12,12,0,0,0
25-04 14:53:16,2.848,0.814,96.338,0,0,2659319808,107332841472,600727552,23023296512,0,0,0,0,9642,198,0,0,0,4103,6568,12,12,0,0,0
25-04 14:53:17,3.379,0.156,96.402,0.063,0,2644049920,107348111360,600727552,23023296512,0,12288,0,2,9540,0,0,0,0,3948,6571,12,12,0,0,0
25-04 14:53:18,3.917,0.470,95.613,0,0,2663211008,107328950272,600727552,23023296512,0,0,0,0,9120,0,0,0,0,4691,10601,12,12,0,0,0
25-04 14:53:19,3.351,0.125,96.524,0,0,2681569280,107310592000,600727552,23023296512,0,0,0,0,8766,110,0,0,0,4222,6633,12,12,0,0,0
25-04 14:53:20,3.287,0.219,96.493,0,0,2700115968,107292045312,600727552,23023296512,0,0,0,0,9300,0,0,0,0,4210,6513,12,12,0,0,0
25-04 14:53:21,2.973,0.595,96.432,0,0,2832695296,107159465984,600727552,23023296512,0,0,0,0,10498,66,0,0,0,4175,6553,12,12,0,0,0
25-04 14:53:22,3.571,0.501,95.896,0.031,0,2633322496,107358838784,600727552,23023296512,0,12288,0,2,9900,0,0,0,0,4756,10685,12,12,0,0,0
25-04 14:53:23,2.976,0.470,96.554,0,0,2648944640,107343216640,600727552,23023296512,0,0,0,0,10320,0,0,0,0,4280,6628,12,12,0,0,0
25-04 14:53:24,3.409,0.188,96.403,0,0,2667507712,107324653568,600727552,23023296512,0,0,0,0,9066,110,0,0,0,4182,6547,12,12,0,0,0
25-04 14:53:25,3.538,0.407,96.055,0,0,2685530112,107306631168,600727552,23023296512,0,0,0,0,11460,0,0,0,0,4458,10637,12,12,0,0,0
25-04 14:53:26,3.008,0.188,96.804,0,0,2611298304,107380862976,600727552,23023296512,0,0,0,0,16854,16508788,0,0,0,4319,6553,12,12,0,0,0
25-04 14:53:27,0.407,0.438,99.093,0.063,0,2511441920,107480719360,600727552,23023296512,0,12288,0,2,122616,127479442,0,0,0,5473,6798,12,12,0,0,0
25-04 14:53:28,0.345,0.407,99.248,0,0,2507317248,107484844032,600727552,23023296512,0,0,0,0,197772,196308329,0,0,0,5823,6752,12,12,0,0,0
25-04 14:53:29,0.470,0.470,99.060,0,0,2507288576,107484872704,600727552,23023296512,0,0,0,0,10692,164,0,0,0,4420,10680,12,12,0,0,0
25-04 14:53:30,0.219,0.188,99.593,0,0,2507304960,107484856320,600727552,23023296512,0,0,0,0,9420,0,0,0,0,4053,6498,12,12,0,0,0
25-04 14:53:31,0.157,0.094,99.749,0,0,2507264000,107484897280,600727552,23023296512,0,0,0,0,12244,164,0,0,0,4268,6595,12,12,0,0,0
25-04 14:53:32,0.564,0.439,98.966,0.031,0,2507055104,107485106176,600727552,23023296512,0,12288,0,2,9960,0,0,0,0,4656,10631,12,12,0,0,0
25-04 14:53:33,0.188,0.125,99.686,0,0,2507198464,107484962816,600727552,23023296512,0,0,0,0,10680,0,0,0,0,4037,6569,12,12,0,0,0
25-04 14:53:34,0.437,0.312,99.251,0,0,2507206656,107484946432,600727552,23023304704,0,0,0,0,9306,110,0,0,0,4151,6522,12,12,0,0,0
25-04 14:53:35,0.344,0.281,99.375,0,0,2507214848,107484938240,600727552,23023304704,0,0,0,0,10800,0,0,0,0,4321,6586,12,12,0,0,0
25-04 14:53:36,0.815,0.564,98.620,0,0,2507325440,107484827648,600727552,23023304704,0,12288,0,2,10476,132,0,0,0,4932,10168,12,12,0,0,0
25-04 14:53:37,0.282,0.250,99.437,0.031,0,2507100160,107485052928,600727552,23023304704,0,12288,0,2,9780,0,0,0,0,4320,6540,12,12,0,0,0
25-04 14:53:38,0.345,0.094,99.562,0,0,2507116544,107485036544,600727552,23023304704,0,0,0,0,9000,0,0,0,0,4317,6511,12,12,0,0,0
25-04 14:53:39,0.377,0.408,99.183,0.031,0,2508058624,107484086272,600735744,23023304704,0,24576,0,2,12246,110,0,0,0,4704,10659,12,12,0,0,0
25-04 14:53:40,0.282,0.125,99.593,0,0,2507358208,107484786688,600735744,23023304704,0,0,0,0,9240,0,0,0,0,4582,6513,12,12,0,0,0
25-04 14:53:41,0.126,0.094,99.780,0,0,2507374592,107484770304,600735744,23023304704,0,0,0,0,10024,164,0,0,0,4442,6539,12,12,0,0,0
25-04 14:53:42,0.313,0.188,99.468,0.031,0,2507350016,107484794880,600735744,23023304704,0,28672,0,6,8580,0,0,0,0,4483,6549,12,12,0,0,0
25-04 14:53:43,0.656,0.687,98.657,0,0,2505707520,107486437376,600735744,23023304704,0,0,0,0,11400,0,0,0,0,4892,10683,12,12,0,0,0
25-04 14:53:44,0.188,0.188,99.624,0,0,2505687040,107486457856,600735744,23023304704,0,0,0,0,10626,110,0,0,0,4449,6531,12,12,0,0,0
25-04 14:53:45,0.125,0.219,99.655,0,0,2505711616,107486433280,600735744,23023304704,0,0,0,0,10680,0,0,0,0,4405,6520,12,12,0,0,0
25-04 14:53:46,0.438,0.313,99.248,0,0,2504376320,107487768576,600735744,23023304704,0,0,0,0,8916,132,0,0,0,4615,8914,12,12,0,0,0
25-04 14:53:47,0.314,0.282,99.373,0.031,0,2505682944,107486461952,600735744,23023304704,0,12288,0,2,11340,0,0,0,0,4618,8337,12,12,0,0,0
25-04 14:53:48,0.219,0.188,99.593,0,0,2505682944,107486461952,600735744,23023304704,0,0,0,0,10200,54,0,0,0,4335,6541,12,12,0,0,0
25-04 14:53:49,0.157,0.126,99.718,0,0,2505682944,107486461952,600735744,23023304704,0,0,0,0,10386,110,0,0,0,4264,6524,12,12,0,0,0
25-04 14:53:50,0.533,0.376,99.091,0,0,2506448896,107485696000,600735744,23023304704,0,0,0,0,9180,0,0,0,0,4770,10624,12,12,0,0,0
25-04 14:53:51,0.157,0.251,99.593,0,0,2506248192,107485896704,600735744,23023304704,0,0,0,0,12004,164,0,0,0,4439,6623,12,12,0,0,0
25-04 14:53:52,0.188,0.125,99.624,0.063,0,2506248192,107485896704,600735744,23023304704,0,12288,0,2,10020,0,0,0,0,4241,6538,12,12,0,0,0
25-04 14:53:53,0.188,0.188,99.624,0,0,2506457088,107485687808,600735744,23023304704,0,0,0,0,10560,0,0,0,0,4213,6597,12,12,0,0,0
25-04 14:53:54,0.533,0.345,99.123,0,0,2505539584,107486605312,600735744,23023304704,0,0,0,0,9606,110,0,0,0,4499,10574,12,12,0,0,0
25-04 14:53:55,0.220,0.094,99.686,0,0,2505555968,107486588928,600735744,23023304704,0,0,0,0,12720,0,0,0,0,4262,6585,12,12,0,0,0
25-04 14:53:56,0.188,0.157,99.655,0,0,2505547776,107486597120,600735744,23023304704,0,0,0,0,11376,132,0,0,0,4304,6517,12,12,0,0,0
25-04 14:53:57,0.408,0.439,99.121,0.031,0,2506391552,107485753344,600735744,23023304704,0,12288,0,2,11340,0,0,0,0,4845,10643,12,12,0,0,0
25-04 14:53:58,0.157,0.188,99.655,0,0,2506149888,107485995008,600735744,23023304704,0,0,0,0,10020,0,0,0,0,4178,6532,12,12,0,0,0
25-04 14:53:59,0.438,0.219,99.344,0,0,2506158080,107485986816,600735744,23023304704,0,0,0,0,9906,110,0,0,0,4186,6624,12,12,0,0,0
25-04 14:54:00,0.188,0.094,99.718,0,0,2506117120,107486027776,600735744,23023304704,0,0,0,0,12120,0,0,0,0,4111,6486,12,12,0,0,0
25-04 14:54:01,0.533,0.376,99.091,0,0,2505691136,107486453760,600735744,23023304704,0,0,0,0,11704,164,0,0,0,4652,10649,12,12,0,0,0
25-04 14:54:02,0.438,0.188,99.343,0.031,0,2505740288,107486404608,600735744,23023304704,0,12288,0,2,10920,0,0,0,0,4183,6537,12,12,0,0,0
25-04 14:54:03,0.220,0.094,99.686,0,0,2505740288,107486404608,600735744,23023304704,0,0,0,0,10140,0,0,0,0,4213,6608,12,12,0,0,0
25-04 14:54:04,0.782,0.375,98.843,0,0,2506784768,107485360128,600735744,23023304704,0,0,0,0,11166,110,0,0,0,4603,10671,12,12,0,0,0
25-04 14:54:05,0.344,0.156,99.499,0,0,2506158080,107485986816,600735744,23023304704,0,0,0,0,9840,0,0,0,0,4136,6526,12,12,0,0,0
25-04 14:54:06,0.188,0.188,99.624,0,0,2506166272,107485978624,600735744,23023304704,0,0,0,0,11496,132,0,0,0,4159,6525,12,12,0,0,0
25-04 14:54:07,0.188,0.157,99.593,0.063,0,2506166272,107485978624,600735744,23023304704,0,12288,0,2,9240,0,0,0,0,4204,6605,12,12,0,0,0
25-04 14:54:08,0.502,0.439,99.060,0,0,2506838016,107485306880,600735744,23023304704,0,0,0,0,14160,0,0,0,0,4611,10648,12,12,0,0,0
25-04 14:54:09,0.533,0.157,99.310,0,0,2506829824,107485315072,600735744,23023304704,0,0,0,0,14331,603,0,0,0,4323,6672,12,12,0,0,0
25-04 14:54:10,0.313,0.157,99.530,0,0,2506788864,107485356032,600735744,23023304704,0,0,0,0,12240,0,0,0,0,4092,6491,12,12,0,0,0
25-04 14:54:11,0.533,0.407,99.060,0,0,2506870784,107485274112,600735744,23023304704,0,0,0,0,13570,418,0,0,0,4745,10780,12,12,0,0,0
25-04 14:54:12,0.157,0.219,99.593,0.031,0,2506817536,107485327360,600735744,23023304704,0,12288,0,2,10320,0,0,0,0,4354,6547,12,12,0,0,0
25-04 14:54:13,0.375,0.219,99.406,0,0,2506842112,107485302784,600735744,23023304704,0,0,0,0,8940,0,0,0,0,4245,6528,12,12,0,0,0
25-04 14:54:14,0.344,0.125,99.530,0,0,2506842112,107485302784,600735744,23023304704,0,0,0,0,13146,110,0,0,0,4152,6542,12,12,0,0,0
25-04 14:54:15,0.501,0.532,98.967,0,0,2506657792,107485487104,600735744,23023304704,0,0,0,0,13380,0,0,0,0,4616,10686,12,12,0,0,0
25-04 14:54:16,0.251,0.094,99.655,0,0,2506690560,107485454336,600735744,23023304704,0,0,0,0,10176,132,0,0,0,3999,6527,12,12,0,0,0
25-04 14:54:17,0.313,0.157,99.499,0.031,0,2506674176,107485470720,600735744,23023304704,0,12288,0,2,9000,0,0,0,0,4059,6538,12,12,0,0,0
25-04 14:54:18,1.034,0.407,98.558,0,0,2507653120,107484491776,600735744,23023304704,0,0,0,0,8640,0,0,0,0,4754,9370,12,12,0,0,0
25-04 14:54:19,0.251,0.125,99.624,0,0,2507280384,107484864512,600735744,23023304704,0,0,0,0,7506,110,0,0,0,4233,6632,12,12,0,0,0
25-04 14:54:20,0.219,0.188,99.593,0,0,2507280384,107484864512,600735744,23023304704,0,0,0,0,9660,0,0,0,0,3886,6522,12,12,0,0,0
25-04 14:54:21,0.313,0.188,99.499,0,0,2507280384,107484864512,600735744,23023304704,0,0,0,0,8224,164,0,0,0,3984,6531,12,12,0,0,0
25-04 14:54:22,0.626,0.626,98.685,0.063,0,2146942976,107845201920,600735744,23023304704,0,12288,0,2,14045,2881,0,0,0,8851,18757,12,11,0,0,0
25-04 14:54:23,11.366,0.722,87.912,0,0,2318745600,107673399296,600735744,23023304704,0,0,0,0,33968,289988,0,0,0,18688,36339,12,12,0,0,0
25-04 14:54:24,15.283,0.720,83.996,0,0,2454269952,107537874944,600735744,23023304704,0,0,0,0,9618,962,0,0,0,6118,6663,12,12,0,0,0
25-04 14:54:25,12.477,1.063,86.460,0,0,2677424128,107314720768,600735744,23023304704,0,0,0,0,7920,0,0,0,0,5930,10651,12,12,0,0,0
25-04 14:54:26,12.762,0.313,86.925,0,0,2547511296,107444633600,600735744,23023304704,0,0,0,0,9598,66,0,0,0,5698,6614,12,12,0,0,0
25-04 14:54:27,4.726,0.595,94.648,0.031,0,2804187136,107187957760,600735744,23023304704,0,12288,0,2,9504,1400,0,0,0,5203,6747,12,12,0,0,0
25-04 14:54:28,3.383,0.157,96.460,0,0,2652717056,107339427840,600735744,23023304704,0,0,0,0,7380,0,0,0,0,4651,6554,12,12,0,0,0
25-04 14:54:29,3.538,0.470,95.992,0,0,2670133248,107322003456,600735744,23023312896,0,0,0,0,8226,110,0,0,0,4995,10678,12,12,0,0,0
25-04 14:54:30,3.383,0.094,96.523,0,0,2688770048,107303366656,600735744,23023312896,0,12288,0,2,9300,0,0,0,0,4603,6535,12,12,0,0,0
25-04 14:54:31,3.590,0.219,96.191,0,0,2707296256,107284840448,600735744,23023312896,0,0,0,0,8698,66,0,0,0,4807,6634,12,12,0,0,0
25-04 14:54:32,3.156,1.219,95.594,0.031,0,2904768512,107087368192,600735744,23023312896,0,12288,0,2,8820,0,0,0,0,7703,10664,12,12,0,0,0
25-04 14:54:33,3.503,0.500,95.996,0,0,2637701120,107354435584,600735744,23023312896,0,0,0,0,7778,66,0,0,0,5182,6611,12,12,0,0,0
25-04 14:54:34,3.683,0.156,96.099,0.062,0,2656288768,107335839744,600743936,23023312896,0,24576,0,2,10506,110,0,0,0,4944,6583,12,12,0,0,0
25-04 14:54:35,3.649,0.218,96.132,0,0,2674085888,107318042624,600743936,23023312896,0,0,0,0,7380,0,0,0,0,5023,6602,12,12,0,0,0
25-04 14:54:36,3.873,0.375,95.753,0,0,2692075520,107300052992,600743936,23023312896,0,16384,0,4,8278,267,0,0,0,5387,10650,12,12,0,0,0
25-04 14:54:37,3.743,0.156,96.039,0.062,0,2710605824,107281522688,600743936,23023312896,0,12288,0,2,6540,0,0,0,0,5077,6579,12,12,0,0,0
25-04 14:54:38,3.369,0.655,95.976,0,0,2841210880,107150917632,600743936,23023312896,0,0,0,0,12042,26886,0,0,0,5602,6699,12,12,0,0,0
25-04 14:54:39,3.956,0.623,95.421,0,0,2657714176,107334414336,600743936,23023312896,0,0,0,0,9126,134,0,0,0,5497,10717,12,12,0,0,0
25-04 14:54:40,3.339,0.562,96.100,0,0,2655760384,107336368128,600743936,23023312896,0,0,0,0,10980,0,0,0,0,5257,6560,12,12,0,0,0
25-04 14:54:41,3.773,0.156,96.071,0,0,2673807360,107318321152,600743936,23023312896,0,0,0,0,8578,66,0,0,0,5133,6561,12,12,0,0,0
25-04 14:54:42,3.652,0.218,96.099,0.031,0,2692395008,107299733504,600743936,23023312896,0,12288,0,2,9600,0,0,0,0,5019,6560,12,12,0,0,0
25-04 14:54:43,3.675,0.467,95.858,0,0,2615574528,107376553984,600743936,23023312896,0,0,0,0,32942,21750190,0,0,0,5766,10681,12,12,0,0,0
25-04 14:54:44,0.345,0.407,99.248,0,0,2514759680,107477368832,600743936,23023312896,0,0,0,0,148116,128477766,0,0,0,5855,6653,12,12,0,0,0
25-04 14:54:45,0.251,0.439,99.309,0,0,2510872576,107481255936,600743936,23023312896,0,0,0,0,189942,196298955,0,0,0,6256,6674,12,12,0,0,0
25-04 14:54:46,0.564,0.470,98.966,0,0,2511286272,107480842240,600743936,23023312896,0,0,0,0,12478,66,0,0,0,4547,10597,12,12,0,0,0
25-04 14:54:47,0.344,0.157,99.468,0.031,0,2510548992,107481579520,600743936,23023312896,0,8192,0,2,11526,66,0,0,0,4450,6617,12,12,0,0,0
25-04 14:54:48,0.282,0.250,99.468,0,0,2510245888,107481882624,600743936,23023312896,0,4096,0,0,9180,0,0,0,0,4186,6543,12,12,0,0,0
25-04 14:54:49,0.313,0.063,99.624,0,0,2510270464,107481858048,600743936,23023312896,0,0,0,0,10866,110,0,0,0,4087,6518,12,12,0,0,0
25-04 14:54:50,1.065,0.501,98.434,0,0,2510712832,107481415680,600743936,23023312896,0,0,0,0,9840,0,0,0,0,5204,9517,12,12,0,0,0
25-04 14:54:51,0.188,0.188,99.624,0,0,2509967360,107482161152,600743936,23023312896,0,0,0,0,12964,164,0,0,0,4115,6631,12,12,0,0,0
25-04 14:54:52,0.188,0.094,99.655,0.063,0,2510016512,107482112000,600743936,23023312896,0,8192,0,2,12300,0,0,0,0,3961,6551,12,12,0,0,0
25-04 14:54:53,0.345,0.157,99.499,0,0,2510479360,107481649152,600743936,23023312896,0,4096,0,0,12458,66,0,0,0,4013,6594,12,12,0,0,0
25-04 14:54:54,0.501,0.407,99.091,0,0,2512084992,107480043520,600743936,23023312896,0,0,0,0,9546,110,0,0,0,4276,10575,12,12,0,0,0
25-04 14:54:55,0.282,0.219,99.499,0,0,2512035840,107480092672,600743936,23023312896,0,0,0,0,12300,0,0,0,0,4001,6570,12,12,0,0,0
25-04 14:54:56,0.220,0.063,99.718,0,0,2512035840,107480092672,600743936,23023312896,0,0,0,0,10798,66,0,0,0,3886,6529,12,12,0,0,0
25-04 14:54:57,0.533,0.376,99.060,0.031,0,2511396864,107480731648,600743936,23023312896,0,8192,0,1,11700,0,0,0,0,4442,10720,12,12,0,0,0
25-04 14:54:58,0.594,0.188,99.219,0,0,2511110144,107481018368,600743936,23023312896,0,4096,0,1,10140,0,0,0,0,4034,6659,12,12,0,0,0
25-04 14:54:59,0.188,0.188,99.624,0,0,2511077376,107481051136,600743936,23023312896,0,0,0,0,11346,110,0,0,0,4007,6609,12,12,0,0,0
25-04 14:55:00,0.375,0.344,99.281,0,0,2511089664,107481038848,600743936,23023312896,0,0,0,0,9180,0,0,0,0,3860,6477,12,12,0,0,0
25-04 14:55:01,0.594,0.625,98.781,0,0,2510950400,107481178112,600743936,23023312896,0,0,0,0,11464,164,0,0,0,4282,10643,12,12,0,0,0
25-04 14:55:02,0.188,0.188,99.498,0.125,0,2511503360,107480625152,600743936,23023312896,0,77824,0,7,8040,54,0,0,0,3732,6647,12,12,0,0,0
25-04 14:55:03,0.282,0.188,99.530,0,0,2511228928,107480899584,600743936,23023312896,0,0,0,0,9938,66,0,0,0,3587,6527,12,12,0,0,0
25-04 14:55:04,0.408,0.471,99.121,0,0,2511081472,107481047040,600743936,23023312896,0,0,0,0,9786,110,0,0,0,3814,10611,12,12,0,0,0
25-04 14:55:05,0.437,0.344,99.219,0,0,2511044608,107481083904,600743936,23023312896,0,0,0,0,11400,0,0,0,0,3551,6473,12,12,0,0,0
25-04 14:55:06,0.188,0.282,99.436,0.094,0,2510802944,107481325568,600743936,23023312896,0,241664,0,56,8938,66,0,0,0,3532,6543,12,12,0,0,0
25-04 14:55:07,0.282,0.063,99.624,0.031,0,2510778368,107481350144,600743936,23023312896,0,28672,0,1,8640,0,0,0,0,3550,6611,12,12,0,0,0
25-04 14:55:08,0.408,0.377,99.184,0.031,0,2511343616,107480784896,600743936,23023312896,0,4096,0,1,7800,0,0,0,0,3825,10655,12,12,0,0,0
25-04 14:55:09,0.251,0.282,99.468,0,0,2511310848,107480817664,600743936,23023312896,0,0,0,0,8406,110,0,0,0,3512,6540,12,12,0,0,0
25-04 14:55:10,0.220,0.094,99.686,0,0,2511343616,107480784896,600743936,23023312896,0,0,0,0,11280,0,0,0,0,3480,6447,12,12,0,0,0
25-04 14:55:11,1.002,0.564,98.435,0,0,2511601664,107480526848,600743936,23023312896,0,0,0,0,8644,164,0,0,0,4164,10418,12,12,0,0,0
25-04 14:55:12,0.375,0.188,99.437,0,0,2511462400,107480666112,600743936,23023312896,0,8192,0,1,9006,254,0,0,0,3503,6536,12,12,0,0,0
25-04 14:55:13,0.470,0.125,99.374,0.031,0,2512035840,107480092672,600743936,23023312896,0,4096,0,1,16613,3340,0,0,0,3574,6572,12,12,0,0,0
25-04 14:55:14,0.282,0.125,99.592,0,0,2511261696,107480866816,600743936,23023312896,0,0,0,0,9186,110,0,0,0,3437,6538,12,12,0,0,0
25-04 14:55:15,0.440,0.377,99.184,0,0,2510315520,107481812992,600743936,23023312896,0,0,0,0,7860,0,0,0,0,3887,10703,12,12,0,0,0
25-04 14:55:16,0.188,0.251,99.561,0,0,2510331904,107481796608,600743936,23023312896,0,0,0,0,9898,120,0,0,0,3455,6443,12,12,0,0,0
25-04 14:55:17,0.188,0.094,99.718,0,0,2510278656,107481849856,600743936,23023312896,0,0,0,0,9000,0,0,0,0,3495,6515,12,12,0,0,0
25-04 14:55:18,0.439,0.595,98.935,0.031,0,2509410304,107482718208,600743936,23023312896,0,12288,0,2,10740,0,0,0,0,3912,10650,12,12,0,0,0
25-04 14:55:19,0.157,0.251,99.592,0,0,2508730368,107483398144,600743936,23023312896,0,0,0,0,8166,110,0,0,0,3564,6637,12,12,0,0,0
25-04 14:55:20,0.344,0.125,99.530,0,0,2508779520,107483348992,600743936,23023312896,0,0,0,0,10380,0,0,0,0,3466,6455,12,12,0,0,0
25-04 14:55:21,0.219,0.375,99.406,0,0,2508738560,107483389952,600743936,23023312896,0,0,0,0,7204,164,0,0,0,3509,6548,12,12,0,0,0
25-04 14:55:22,0.752,0.313,98.935,0,0,2508341248,107483787264,600743936,23023312896,0,0,0,0,9300,0,0,0,0,3792,10608,12,12,0,0,0
25-04 14:55:23,0.375,0.250,99.312,0.063,0,2508324864,107483803648,600743936,23023312896,0,12288,0,2,8678,120,0,0,0,3597,6614,12,12,0,0,0
25-04 14:55:24,0.313,0.125,99.561,0,0,2508292096,107483828224,600743936,23023321088,0,0,0,0,11226,110,0,0,0,3562,6540,12,12,0,0,0
25-04 14:55:25,0.812,0.562,98.626,0,0,2508902400,107483217920,600743936,23023321088,0,0,0,0,9240,0,0,0,0,3829,10514,12,12,0,0,0
25-04 14:55:26,0.345,0.125,99.530,0,0,2508705792,107483414528,600743936,23023321088,0,0,0,0,10498,66,0,0,0,3472,6522,12,12,0,0,0
25-04 14:55:27,0.376,0.094,99.530,0,0,2508705792,107483414528,600743936,23023321088,0,0,0,0,10500,0,0,0,0,3565,6584,12,12,0,0,0
25-04 14:55:28,0.469,0.188,99.312,0.031,0,2508681216,107483439104,600743936,23023321088,0,12288,0,2,11040,0,0,0,0,3556,6545,12,12,0,0,0
25-04 14:55:29,0.533,0.501,98.935,0.031,0,2509983744,107482136576,600752128,23023312896,0,12288,0,2,9006,110,0,0,0,4008,10650,12,12,0,0,0
25-04 14:55:30,0.126,0.094,99.780,0,0,2509111296,107483000832,600752128,23023321088,0,0,0,0,10800,0,0,0,0,3502,6514,12,12,0,0,0
25-04 14:55:31,0.251,0.125,99.624,0,0,2509082624,107483029504,600752128,23023321088,0,0,0,0,9124,164,0,0,0,3572,6616,12,12,0,0,0
25-04 14:55:32,0.565,0.220,99.216,0,0,2510536704,107481575424,600752128,23023321088,0,0,0,0,12240,0,0,0,0,3789,10022,12,12,0,0,0
